"DISTRICT_ID_61","election_year","STATE","seatnum","rd_INC_iv","rd_INC_seatprop","rd_INC_closeprop","rd_INC_seatnum","rd_INC_closenum","rd_INC_ivnum","rd_BJP_BJS_iv","rd_BJP_BJS_seatprop","rd_BJP_BJS_closeprop","rd_INC2_iv","rd_INC2_seatprop","rd_INC2_closeprop","rd_INC2_seatnum","rd_INC2_closenum","rd_INC2_ivnum","rd_INC3_iv","rd_INC3_seatprop","rd_INC3_closeprop","rd_INC3_seatnum","rd_INC3_closenum","rd_INC3_ivnum","COUNT","CASUALTIES","RIOTDAYS","COUNT_1yr","CASUALTIES_1yr","RIOTDAYS_1yr","COUNT.bin","COUNT.bin_1yr","muslim_prop","muslim_high","CM_INC","INC_dist_votes","BJP_BJS_dist_votes","total_votes","registered_voters","INC_voteshare","BJP_voteshare","Turnout","saturated","saturated2","saturated3","WEST_BENGALtrend","ANDHRA_PRADESHtrend","UTTAR_PRADESHtrend","GUJARATtrend","MAHARASHTRAtrend","RAJASTHANtrend","KERALAtrend","PUNJABtrend","MADHYA_PRADESHtrend","ORISSAtrend","KARNATAKAtrend","BIHARtrend","ASSAMtrend","HIMACHAL_PRADESHtrend","TAMIL_NADUtrend","HARYANAtrend","ARUNACHAL_PRADESHtrend","election_cycle","COUNT_1ec","CASUALTIES_1ec","RIOTDAYS_1ec","COUNT.bin_1ec","INC_voteshare_1ec","BJP_voteshare_1ec","Turnout_1ec","rd_INC_seatprop_1ec","rd_BJP_BJS_seatprop_1ec","log.COUNT","log.CASUALTIES","log.RIOTDAYS","ENP"
"161",1985,"UTTAR_PRADESH",7,0.142857142857143,0.571428571428571,0.142857142857143,4,1,1,0,0.142857142857143,0,0,0.571428571428571,0,4,0,0,0.142857142857143,0.571428571428571,0.142857142857143,4,1,1,0,0,0,0,0,0,0,0,0.126351816214048,1,1,237810,84058,545105,1110171.965092,0.436264572880454,0.154205153135634,0.491009516669633,"1:7","0:7","1:7",0,0,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7",0,0,0,0,0.383300537764563,0.210572380958293,0.480488453276348,0.571428571428571,0.142857142857143,-4.60517018598809,-4.60517018598809,-4.60517018598809,3.06637666586743
"161",1989,"UTTAR_PRADESH",7,0,0.142857142857143,0.285714285714286,1,2,0,0,0,0,0,0.142857142857143,0,1,0,0,0,0.142857142857143,0.285714285714286,1,2,0,0,0,0,0,0,0,0,0,0.126351816214048,1,0,210910,111298,723048.19,1302282.04457304,0.291695633730858,0.153928882665483,0.555216278234916,"2:7","0:7","2:7",0,0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",0,0,0,0,0.436264572880454,0.154205153135634,0.491009516669633,0.571428571428571,0.142857142857143,-4.60517018598809,-4.60517018598809,-4.60517018598809,3.6715775710558
"161",1991,"UTTAR_PRADESH",7,0,0.142857142857143,0,1,0,0,0.142857142857143,0.428571428571429,0.142857142857143,0,0.142857142857143,0,1,0,0,0,0.142857142857143,0,1,0,0,0,0,0,0,0,0,0,0,0.14170012613379,1,0,122952,155693,664468,1313881.92829872,0.185038256168845,0.234312261839547,0.50572885256165,"0:7","0:7","0:7",0,0,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9",0,0,0,0,0.291695633730858,0.153928882665483,0.555216278234916,0.142857142857143,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,4.23066770851494
"161",1993,"UTTAR_PRADESH",7,0,0,0,0,0,0,0,0.714285714285714,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14170012613379,1,0,126682,333596,895830,1488185.9431366,0.141412991304154,0.372387618186486,0.601961068192788,"0:7","0:7","0:7",0,0,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10",0,0,0,0,0.185038256168845,0.234312261839547,0.50572885256165,0.142857142857143,0.428571428571429,-4.60517018598809,-4.60517018598809,-4.60517018598809,3.67732786837655
"161",1996,"UTTAR_PRADESH",7,0,0,0,0,0,0,0.142857142857143,0.571428571428571,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14170012613379,1,0,95225,312074,924906,1689134.39821667,0.102956408543138,0.337411585609781,0.547562112864722,"0:7","0:7","0:7",0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",0,0,0,0,0.141412991304154,0.372387618186486,0.601961068192788,0,0.714285714285714,-4.60517018598809,-4.60517018598809,-4.60517018598809,3.30184219855642
"165",1962,"UTTAR_PRADESH",6,0.166666666666667,0.333333333333333,0.166666666666667,2,1,1,0,0,0,0,0.333333333333333,0,2,0,0,0,0.333333333333333,0,2,0,0,0,0,0,0,0,0,0,0,0.128618862251267,1,1,67772,0,209439,534148,0.323588252426721,0,0.392099193481956,"1:6","0:6","0:6",0,0,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.60517018598809,-4.60517018598809,-4.60517018598809,3.7695553025427
"165",1967,"UTTAR_PRADESH",6,0,0.833333333333333,0,5,0,0,0,0,0,0,0.833333333333333,0,5,0,0,0,0.833333333333333,0,5,0,0,0,0,0,0,0,0,0,0,0.128618862251267,1,0,94682,42389,294376,646088,0.321636274696307,0.143996113813626,0.455628335458947,"0:6","0:6","0:6",0,0,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0,0,0,0,0.323588252426721,0,0.392099193481956,0.333333333333333,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,4.68064244882155
"165",1969,"UTTAR_PRADESH",6,0,0.5,0,3,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.5,0,3,0,0,0,0.5,0,3,0,0,0,0,0,0,0,0,0,0,0.128618862251267,1,1,97279,41059,281500,658212,0.345573712255773,0.145857904085258,0.42767375860665,"0:6","0:6","0:6",0,0,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3",0,0,0,0,0.321636274696307,0.143996113813626,0.455628335458947,0.833333333333333,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,3.44128233485606
"165",1974,"UTTAR_PRADESH",6,0,0.833333333333333,0,5,0,0,0,0,0,0,0.833333333333333,0,5,0,0,0,0.833333333333333,0,5,0,0,0,0,0,0,0,0,0,0,0.128618862251267,1,1,148695,95434,408766,726072,0.363765577371895,0.233468537011395,0.562982734494651,"0:6","0:6","0:6",0,0,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4",0,0,0,0,0.345573712255773,0.145857904085258,0.42767375860665,0.5,0.166666666666667,-4.60517018598809,-4.60517018598809,-4.60517018598809,3.42487389474788
"165",1977,"UTTAR_PRADESH",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128618862251267,1,0,98077,0,322827,748775,0.303806682836318,0,0.4311401956529,"0:6","0:6","0:6",0,0,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",0,0,0,0,0.363765577371895,0.233468537011395,0.562982734494651,0.833333333333333,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.73520418690672
"165",1980,"UTTAR_PRADESH",6,0.166666666666667,1,0.166666666666667,6,1,1,0,0,0,0,1,0,6,0,0,0.166666666666667,1,0.166666666666667,6,1,1,0,0,0,0,0,0,0,0,0.128618862251267,1,1,141799,14566,325286,814610.6571983,0.435921004900303,0.0447790559692086,0.399314687483662,"1:6","0:6","1:6",0,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",0,0,0,0,0.303806682836318,0,0.4311401956529,0,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,3.23454819965919
"165",1985,"UTTAR_PRADESH",6,0.166666666666667,0.833333333333333,0.166666666666667,5,1,1,0,0,0,0,0.833333333333333,0,5,0,0,0.166666666666667,0.833333333333333,0.166666666666667,5,1,1,0,0,0,0,0,0,0,0,0.128618862251267,1,1,165545,32870,380097,915393.924994546,0.435533561169912,0.0864779253716814,0.415227793872747,"1:6","0:6","1:6",0,0,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7",0,0,0,0,0.435921004900303,0.0447790559692086,0.399314687483662,1,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.98241199193096
"165",1989,"UTTAR_PRADESH",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128618862251267,1,0,139713,28170,543099,1054212.41407775,0.25725144034513,0.0518689962603503,0.515170370551096,"0:6","0:6","0:6",0,0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",0,0,0,0,0.435533561169912,0.0864779253716814,0.415227793872747,0.833333333333333,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,3.45279541999125
"165",1991,"UTTAR_PRADESH",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125728646338195,1,0,33179,88826,476326,1062063.97108594,0.0696560758808043,0.186481527357314,0.448490875284062,"0:6","0:6","0:6",0,0,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9",0,0,0,0,0.25725144034513,0.0518689962603503,0.515170370551096,0,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,3.44181317746381
"165",1993,"UTTAR_PRADESH",6,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125728646338195,1,0,52446,206262,642370,1205385.08536664,0.0816445350810281,0.321095318897209,0.532916831142482,"0:6","0:6","0:6",0,0,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10",0,0,0,0,0.0696560758808043,0.186481527357314,0.448490875284062,0,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,3.63278205723856
"165",1996,"UTTAR_PRADESH",6,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125728646338195,1,0,0,214812,741357,1350662.55968846,0,0.289755138212764,0.548883949349273,"0:6","0:6","0:6",0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",0,0,0,0,0.0816445350810281,0.321095318897209,0.532916831142482,0,0.5,-4.60517018598809,-4.60517018598809,-4.60517018598809,3.38579981910155
"166",1962,"PUNJAB",12,0.0833333333333333,0.333333333333333,0.0833333333333333,4,1,1,0,0,0,0,0.333333333333333,0,4,0,0,0.0833333333333333,0.333333333333333,0.0833333333333333,4,1,1,0,0,0,0,0,0,0,0,0.00229986478473202,0,1,225069,0,535345,842537,0.420418608560835,0,0.635396427693977,"1:12","0:12","1:12",0,0,0,0,0,0,0,1962,0,0,0,0,0,0,0,0,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.53391289913065
"166",1967,"PUNJAB",15,0.0666666666666667,0.466666666666667,0.0666666666666667,7,1,1,0,0.0666666666666667,0,0,0.466666666666667,0,7,0,0,0.0666666666666667,0.466666666666667,0.0666666666666667,7,1,1,0,0,0,0,0,0,0,0,0.00229986478473202,0,0,240798,73768,611180,901669,0.393988677639975,0.120697666808469,0.677831887311197,"1:15","0:15","1:15",0,0,0,0,0,0,0,1967,0,0,0,0,0,0,0,0,0,"2",0,0,0,0,0.420418608560835,0,0.635396427693977,0.333333333333333,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.99634807559826
"166",1969,"PUNJAB",15,0,0.4,0,6,0,0,0,0.133333333333333,0,0,0.4,0,6,0,0,0,0.4,0,6,0,0,0,0,0,0,0,0,0,0,0.00229986478473202,0,0,256272,92999,703358,982185,0.364354994185038,0.132221429201061,0.716115599403371,"0:15","0:15","0:15",0,0,0,0,0,0,0,1969,0,0,0,0,0,0,0,0,0,"3",0,0,0,0,0.393988677639975,0.120697666808469,0.677831887311197,0.466666666666667,0.0666666666666667,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.61327355123409
"166",1972,"PUNJAB",15,0,0.6,0.0666666666666667,9,1,0,0,0,0,0,0.6,0,9,0,0,0,0.6,0.0666666666666667,9,1,0,0,0,0,0,0,0,0,0,0.00229986478473202,0,1,289850,37366,705126,1048904,0.411061285500747,0.0529919475384541,0.672250272665563,"1:15","0:15","1:15",0,0,0,0,0,0,0,1972,0,0,0,0,0,0,0,0,0,"4",0,0,0,0,0.364354994185038,0.132221429201061,0.716115599403371,0.4,0.133333333333333,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.21521168577447
"166",1977,"PUNJAB",17,0,0.294117647058824,0.0588235294117647,5,1,0,0,0,0,0,0.294117647058824,0,5,0,0,0,0.294117647058824,0.0588235294117647,5,1,0,0,0,0,0,0,0,0,0,0.00229986478473202,0,0,280754,0,816535,1259355,0.343835842921614,0,0.64837555732895,"1:17","0:17","1:17",0,0,0,0,0,0,0,1977,0,0,0,0,0,0,0,0,0,"5",0,0,0,0,0.411061285500747,0.0529919475384541,0.672250272665563,0.6,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.14303828794672
"166",1980,"PUNJAB",17,0.0588235294117647,0.470588235294118,0.176470588235294,8,3,1,0,0.0588235294117647,0,0,0.470588235294118,0,8,0,0,0.0588235294117647,0.470588235294118,0.176470588235294,8,3,1,0,0,0,0,0,0,0,0,0.00229986478473202,0,1,407112,103720,915173,1435420.38824113,0.444847039849296,0.113333763124568,0.637564442791142,"3:17","0:17","3:17",0,0,0,0,0,0,0,1980,0,0,0,0,0,0,0,0,0,"6",0,0,0,0,0.343835842921614,0,0.64837555732895,0.294117647058824,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.27448760326504
"166",1985,"PUNJAB",17,0.0588235294117647,0.352941176470588,0.0588235294117647,6,1,1,0,0.117647058823529,0,0,0.352941176470588,0,6,0,0,0.0588235294117647,0.352941176470588,0.0588235294117647,6,1,1,0,0,0,0,0,0,0,0,0.00229986478473202,0,0,380659,84270,1005460,1499504.35560843,0.378591888289937,0.0838123843812782,0.670528229037408,"1:17","0:17","1:17",0,0,0,0,0,0,0,1985,0,0,0,0,0,0,0,0,0,"7",0,0,0,0,0.444847039849296,0.113333763124568,0.637564442791142,0.470588235294118,0.0588235294117647,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.9340410067475
"166",1992,"PUNJAB",17,0.176470588235294,0.588235294117647,0.235294117647059,10,4,3,0,0,0,0,0.588235294117647,0,10,0,0,0.176470588235294,0.588235294117647,0.235294117647059,10,4,3,0,0,0,0,0,0,0,0,0.00234706966500812,0,1,224411,76393,627849,1811092.11032235,0.357428298842556,0.121674160506746,0.34666872900697,"4:17","0:17","4:17",0,0,0,0,0,0,0,1992,0,0,0,0,0,0,0,0,0,"8",0,0,0,0,0.378591888289937,0.0838123843812782,0.670528229037408,0.352941176470588,0.117647058823529,-4.60517018598809,-4.60517018598809,-4.60517018598809,3.34587388270735
"166",1997,"PUNJAB",17,0,0,0,0,0,0,0,0.176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234706966500812,0,0,380046,142139,1573470,2163894.28585677,0.241533680337089,0.0903347378723458,0.727147352014473,"0:17","0:17","0:17",0,0,0,0,0,0,0,1997,0,0,0,0,0,0,0,0,0,"9",0,0,0,0,0.357428298842556,0.121674160506746,0.34666872900697,0.588235294117647,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.60505558518126
"173",1962,"RAJASTHAN",7,0.142857142857143,0.142857142857143,0.142857142857143,1,1,1,0,0,0,0,0.142857142857143,0,1,0,0,0.142857142857143,0.142857142857143,0.142857142857143,1,1,1,0,0,0,0,0,0,0,0,0.0353069605038109,0,1,119102,0,313075,513664,0.380426415395672,0,0.609493754672315,"1:7","0:7","1:7",0,0,0,0,0,1962,0,0,0,0,0,0,0,0,0,0,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.23909459769275
"173",1967,"RAJASTHAN",9,0,0.777777777777778,0,7,0,0,0,0,0,0,0.777777777777778,0,7,0,0,0,0.777777777777778,0,7,0,0,0,0,0,0,0,0,0,0,0.0353069605038109,0,1,153328,11683,373150,621128,0.410901782125151,0.0313091250167493,0.600761839749617,"0:9","0:9","0:9",0,0,0,0,0,1967,0,0,0,0,0,0,0,0,0,0,0,"2",0,0,0,0,0.380426415395672,0,0.609493754672315,0.142857142857143,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.96440969112422
"173",1972,"RAJASTHAN",9,0,0.555555555555556,0,5,0,0,0,0,0,0,0.555555555555556,0,5,0,0,0,0.555555555555556,0,5,0,0,0,0,0,0,0,0,0,0,0.0353069605038109,0,1,219159,16836,469162,737422,0.467128625080463,0.0358852592494703,0.636219152669706,"0:9","0:9","0:9",0,0,0,0,0,1972,0,0,0,0,0,0,0,0,0,0,0,"3",0,0,0,0,0.410901782125151,0.0313091250167493,0.600761839749617,0.777777777777778,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.04646595577088
"173",1977,"RAJASTHAN",11,0,0.363636363636364,0,4,0,0,0,0,0,0,0.363636363636364,0,4,0,0,0,0.363636363636364,0,4,0,0,0,0,0,0,0,0,0,0,0.0353069605038109,0,0,179092,0,533830,897946,0.335485079519697,0,0.594501228358944,"0:11","0:11","0:11",0,0,0,0,0,1977,0,0,0,0,0,0,0,0,0,0,0,"4",0,0,0,0,0.467128625080463,0.0358852592494703,0.636219152669706,0.555555555555556,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.91411050386988
"173",1980,"RAJASTHAN",11,0,1,0,11,0,0,0,0,0,0,1,0,11,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0.0353069605038109,0,1,323348,25042,639680,1079105.34017532,0.505483991995998,0.0391476988494247,0.59278735465814,"0:11","0:11","0:11",0,0,0,0,0,1980,0,0,0,0,0,0,0,0,0,0,0,"5",0,0,0,0,0.335485079519697,0,0.594501228358944,0.363636363636364,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.61978675193288
"173",1985,"RAJASTHAN",11,0,0.454545454545455,0,5,0,0,0,0,0,0,0.454545454545455,0,5,0,0,0,0.454545454545455,0,5,0,0,0,0,0,0,0,0,0,0,0.0353069605038109,0,1,353950,3213,799276,1281144.07026933,0.442838268633113,0.00401988799863877,0.623876750904347,"0:11","0:11","0:11",0,0,0,0,0,1985,0,0,0,0,0,0,0,0,0,0,0,"6",0,0,0,0,0.505483991995998,0.0391476988494247,0.59278735465814,1,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.33935055027204
"173",1990,"RAJASTHAN",11,0,0.272727272727273,0,3,0,0,0,0.0909090909090909,0,0,0.272727272727273,0,3,0,0,0,0.272727272727273,0,3,0,0,0,0,0,0,0,0,0,0,0.0385271031429664,0,0,301276,53138,979123,1638781.58729667,0.307699849763513,0.054271016001054,0.59747010070766,"0:11","0:11","0:11",0,0,0,0,0,1990,0,0,0,0,0,0,0,0,0,0,0,"7",0,0,0,0,0.442838268633113,0.00401988799863877,0.623876750904347,0.454545454545455,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,3.89699614929457
"173",1993,"RAJASTHAN",11,0,0.363636363636364,0.0909090909090909,4,1,0,0,0.272727272727273,0,0,0.363636363636364,0,4,0,0,0,0.363636363636364,0.0909090909090909,4,1,0,0,0,0,0,0,0,0,0,0.0385271031429664,0,0,368114,366196,1187974,1828292.78586483,0.309867050962395,0.308252537513447,0.649772295326351,"1:11","0:11","1:11",0,0,0,0,0,1993,0,0,0,0,0,0,0,0,0,0,0,"8",0,0,0,0,0.307699849763513,0.054271016001054,0.59747010070766,0.272727272727273,0.0909090909090909,-4.60517018598809,-4.60517018598809,-4.60517018598809,3.49371782582474
"173",1998,"RAJASTHAN",11,0.0909090909090909,0.818181818181818,0.0909090909090909,9,1,1,0,0.181818181818182,0,0,0.818181818181818,0,9,0,0,0.0909090909090909,0.818181818181818,0.0909090909090909,9,1,1,0,0,0,0,0,0,0,0,0.0385271031429664,0,1,469959,390599,1291793,1823879.50030272,0.363803643463001,0.302369652103704,0.708266637014997,"1:11","0:11","1:11",0,0,0,0,0,1998,0,0,0,0,0,0,0,0,0,0,0,"9",0,0,0,0,0.309867050962395,0.308252537513447,0.649772295326351,0.363636363636364,0.272727272727273,-4.60517018598809,-4.60517018598809,-4.60517018598809,3.55699802386856
"174",1961,"ORISSA",16,0,0.875,0,14,0,0,0,0,0,0,0.875,0,14,0,0,0,0.875,0,14,0,0,0,0,0,0,0,0,0,0,0.00203865389664553,0,1,185034,0,355676,931932,0.520231896445079,0,0.381654455475292,"0:16","0:16","0:16",0,0,0,0,0,0,0,0,0,1961,0,0,0,0,0,0,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.60517018598809,-4.60517018598809,-4.60517018598809,NA
"174",1967,"ORISSA",15,0,0.6,0,9,0,0,0,0,0,0,0.6,0,9,0,0,0,0.6,0,9,0,0,0,0,0,0,0,0,0,0,0.00203865389664553,0,0,188673,0,447647,1072042,0.421477190732877,0,0.417564796901614,"0:15","0:15","0:15",0,0,0,0,0,0,0,0,0,1967,0,0,0,0,0,0,0,"2",0,0,0,0,0.520231896445079,0,0.381654455475292,0.875,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.91307604392543
"174",1971,"ORISSA",15,0,0.466666666666667,0,7,0,0,0,0,0,0,0.466666666666667,0,7,0,0,0,0.466666666666667,0,7,0,0,0,0,0,0,0,0,0,0,0.00203865389664553,0,0,187645,0,534407,1194078,0.351127511428555,0,0.447547815134355,"0:15","0:15","0:15",0,0,0,0,0,0,0,0,0,1971,0,0,0,0,0,0,0,"3",0,0,0,0,0.421477190732877,0,0.417564796901614,0.6,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.82131124329832
"174",1974,"ORISSA",15,0,0.466666666666667,0,7,0,0,0,0,0,0,0.466666666666667,0,7,0,0,0,0.466666666666667,0,7,0,0,0,0,0,0,0,0,0,0,0.00203865389664553,0,1,247616,0,685626,1288585,0.361153165136678,0,0.532076657729215,"0:15","0:15","0:15",0,0,0,0,0,0,0,0,0,1974,0,0,0,0,0,0,0,"4",0,0,0,0,0.351127511428555,0,0.447547815134355,0.466666666666667,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.34034940013992
"174",1977,"ORISSA",15,0.0666666666666667,0.2,0.0666666666666667,3,1,1,0,0,0,0,0.2,0,3,0,0,0.0666666666666667,0.2,0.0666666666666667,3,1,1,0,0,0,0,0,0,0,0,0.00203865389664553,0,0,203220,0,639491,1359713,0.31778398757762,0,0.470313220510505,"1:15","0:15","1:15",0,0,0,0,0,0,0,0,0,1977,0,0,0,0,0,0,0,"5",0,0,0,0,0.361153165136678,0,0.532076657729215,0.466666666666667,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.40894444307925
"174",1980,"ORISSA",15,0,0.666666666666667,0,10,0,0,0,0,0,0,0.666666666666667,0,10,0,0,0,0.666666666666667,0,10,0,0,0,0,0,0,0,0,0,0,0.00203865389664553,0,1,328533,0,728945,1435223.2249619,0.450696554609744,0,0.50789660264824,"0:15","0:15","0:15",0,0,0,0,0,0,0,0,0,1980,0,0,0,0,0,0,0,"6",0,0,0,0,0.31778398757762,0,0.470313220510505,0.2,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,2.57501513336608
