unit_id,state,vet_pct,c_company_kia,suff_57_yes,suff_65_yes,diff_suff,elig_1865
ia_69,IOWA,0.478661997099747,0.0614365104098791,0.0280636108512629,0.847988774555659,0.819925163704397,2138
ia_71,IOWA,0.290066497677422,-0.162866289215195,0.0317022742935906,0.530668504479669,0.498966230186079,1451
ia_75,IOWA,0.193760965663103,-0.050740988640675,0.0176630434782609,0.825634057971015,0.807971014492754,2208
ia_76,IOWA,0.276247268598701,-0.18834509090399,0.00429447852760736,0.522699386503068,0.51840490797546,1630
ia_77,IOWA,0.426894481624041,-0.277019212405018,0.0329605650382578,0.86992348440259,0.836962919364332,1699
ia_78,IOWA,0.39907073687514,0.0160514284355216,0.0082063305978898,0.528722157092614,0.520515826494725,853
ia_80,IOWA,0.317840774830239,-0.114594792412951,0.0431962462048026,0.396080596191002,0.352884349986199,7246
ia_81,IOWA,0.162069129528139,-0.124265496861271,0.016260162601626,0.475609756097561,0.459349593495935,246
ia_83,IOWA,0.363347104156176,0.0626243628216054,0.0111206159110351,0.79213002566296,0.781009409751925,1169
ia_85,IOWA,0.296276074684774,-0.139939427212714,0.00455788514129444,0.567000911577028,0.562443026435734,1097
ia_86,IOWA,0.236790611800675,0.312603907386572,0.0134003350083752,0.708542713567839,0.695142378559464,597
ia_87,IOWA,0.286508104838709,0.0182740615458288,0.0201757240481614,0.28246013667426,0.262284412626098,3073
ia_88,IOWA,0.517412866442392,-0.0357494647781555,0.0181151112130245,0.41962852556753,0.401513414354506,4361
ia_89,IOWA,0.373778486860285,0.0368808225108241,0.0154199475065617,0.544291338582677,0.528871391076116,3048
ia_90,IOWA,0.289514166668897,-0.144422455817841,0.073225516621743,0.469901168014376,0.396675651392633,4452
ia_92,IOWA,0.428278096161174,-0.342443133567775,0.0788485607008761,0.863579474342929,0.784730913642053,799
ia_94,IOWA,0.253358969088147,0.00202661401740443,0.0827925710449765,0.492727679570374,0.409935108525397,4469
ia_97,IOWA,0.273718012205758,-0.39399643557028,0.05,0.95,0.9,200
ia_98,IOWA,0.0652017952026406,0.221492049089617,0.00689655172413793,0.710344827586207,0.703448275862069,145
ia_99,IOWA,0.425751494473594,0.0834908161948541,0.0511945392491468,0.491467576791809,0.440273037542662,293
ia_100,IOWA,0.0629001303551433,0.377346290049722,0.0112359550561798,0.775280898876405,0.764044943820225,178
ia_101,IOWA,0.113529501576495,0.228948677560936,0.20863309352518,0.532374100719425,0.323741007194245,139
ia_102,IOWA,0.22471223671176,0.0968949882844028,0.0165289256198347,0.247933884297521,0.231404958677686,242
ia_103,IOWA,0.28952573154848,0.0738180093251513,0.284431137724551,0.796407185628743,0.511976047904192,334
ia_104,IOWA,0.155777222261994,-0.373833389627159,0.0119047619047619,0.380952380952381,0.369047619047619,84
ia_105,IOWA,0.404747391371675,-0.216399928642325,0.194267515923567,0.496815286624204,0.302547770700637,314
ia_106,IOWA,0.06111866480827,0.118012458057409,0.0171673819742489,0.309012875536481,0.291845493562232,233
ia_107,IOWA,0.230702948524858,-0.225573234192851,0.0246913580246914,0.37037037037037,0.345679012345679,405
ia_108,IOWA,0.177390625784495,0.0884583047357473,0.034965034965035,0.247086247086247,0.212121212121212,429
ia_109,IOWA,0.090463635990327,-0.298640735421647,0.0980392156862745,0.382352941176471,0.284313725490196,204
ia_110,IOWA,0.0986115717944324,0.0177558999748304,0.283783783783784,0.331081081081081,0.0472972972972973,148
ia_111,IOWA,0.149171503846672,0.226069344073316,0.0369088811995386,0.250288350634371,0.213379469434833,867
ia_112,IOWA,0.135018152926396,-0.0353024484019562,0.0588235294117647,0.65158371040724,0.592760180995475,221
ia_113,IOWA,0.393236123958837,-0.162144898866289,0,0.0681564245810056,0.0681564245810056,895
ia_115,IOWA,0.218153408164287,-0.309080812607415,0.00392156862745098,0.223529411764706,0.219607843137255,255
ia_116,IOWA,0.127468503026192,-0.158010080381,0.0056980056980057,0.66951566951567,0.663817663817664,351
ia_117,IOWA,0.0748470718502292,0.025044441820796,0.0138888888888889,0.12037037037037,0.106481481481481,216
ia_118,IOWA,0.300261083227362,0.0509381395411875,0.0114942528735632,0.532567049808429,0.521072796934866,261
ia_119,IOWA,0.17106650289349,0.0544080973652999,0,0.364,0.364,250
ia_120,IOWA,0.149282163174782,0.239291490299812,0,0.488095238095238,0.488095238095238,252
ia_121,IOWA,0.459788233038691,0.143819124700226,0.043956043956044,0.450549450549451,0.406593406593407,910
ia_122,IOWA,0.14438149462759,-0.0654361538272437,0.0728744939271255,0.283400809716599,0.210526315789474,247
ia_123,IOWA,0.107611379102754,0.0152587771339307,0.0114155251141553,0.26027397260274,0.248858447488585,438
ia_124,IOWA,0.261514778277662,-0.120953257376818,0.0105820105820106,0.306878306878307,0.296296296296296,189
ia_125,IOWA,0.152954908592361,-0.114377614067521,0.0804597701149425,0.567049808429119,0.486590038314176,261
ia_126,IOWA,0.0926772623601862,-0.0822874030373956,0.0458715596330275,0.541284403669725,0.495412844036697,109
ia_127,IOWA,0.184681108998419,-0.189146987313844,0.0228310502283105,0.529680365296804,0.506849315068493,219
ia_128,IOWA,0.0569254987283823,-0.0683603000662281,0.0153846153846154,0.596153846153846,0.580769230769231,260
ia_129,IOWA,0.0380682423678434,-0.113822193549926,0,0.0476190476190476,0.0476190476190476,189
ia_130,IOWA,0.141100357218435,-0.0491689882886388,0.0674846625766871,0.631901840490798,0.564417177914111,163
ia_131,IOWA,0.283363415640908,-0.0746492771398066,0.004739336492891,0.296208530805687,0.291469194312796,422
ia_133,IOWA,0.519452368064972,0.241338795951289,0.0914285714285714,0.34,0.248571428571429,350
ia_134,IOWA,0.156031702894798,-0.0588981017961102,0.228571428571429,0.435714285714286,0.207142857142857,280
ia_135,IOWA,0.098952110727171,0.138680947286746,0.0113636363636364,0.420454545454546,0.409090909090909,176
ia_136,IOWA,0.193950207837476,0.105840667802553,0.00651465798045603,0.713355048859935,0.706840390879479,307
ia_137,IOWA,0.248544122153745,0.0636674559195274,0.00497512437810945,0.472636815920398,0.467661691542289,201
ia_138,IOWA,0.35675939027052,0.0717642948549643,0.0131233595800525,0.417322834645669,0.404199475065617,381
ia_139,IOWA,0.275218604438234,0.0344473818815457,0.0391061452513967,0.363128491620112,0.324022346368715,179
ia_140,IOWA,0.115420458426719,-0.082401984421945,0.0136986301369863,0.39041095890411,0.376712328767123,146
ia_141,IOWA,0.11369469095809,-0.0606974440377372,0.00797872340425532,0.175531914893617,0.167553191489362,376
ia_142,IOWA,0.0824251245401927,-0.0838683307255035,0.0219512195121951,0.241463414634146,0.219512195121951,410
ia_143,IOWA,0.31454024302528,-0.0370803053071834,0.00206185567010309,0.31340206185567,0.311340206185567,485
ia_144,IOWA,0.223140030334572,-0.00786229184513369,0.0201612903225806,0.411290322580645,0.391129032258065,248
ia_145,IOWA,0.0763299478203315,-0.0176117477707706,0,0.102564102564103,0.102564102564103,39
ia_146,IOWA,0.148724296048743,-0.00537117121378917,0.00568181818181818,0.392045454545455,0.386363636363636,352
ia_147,IOWA,0.0797524895278726,-0.0542072014411376,0.032258064516129,0.228494623655914,0.196236559139785,372
ia_148,IOWA,0.126149211073129,-0.0467088183192319,0.0460829493087558,0.995391705069124,0.949308755760369,217
ia_149,IOWA,0.175228328216564,-0.0684904182978807,0.156015037593985,0.133458646616541,-0.0225563909774436,532
ia_150,IOWA,0.419798949019952,0.255907002909986,0.00301204819277108,0.198795180722892,0.19578313253012,332
ia_151,IOWA,0.180460640566672,0.0895655191419199,0.00280898876404494,0.103932584269663,0.101123595505618,356
ia_152,IOWA,0.237991922298381,0.043348082794928,0,0.0250783699059561,0.0250783699059561,319
ia_153,IOWA,0.153869406080483,-0.021861049576371,0,0.395522388059701,0.395522388059701,268
ia_154,IOWA,0.174822546606277,0.0589012889931416,0,0.0406320541760722,0.0406320541760722,443
ia_155,IOWA,0.137030226968522,-0.0669886028215591,0,0.0207715133531157,0.0207715133531157,337
ia_156,IOWA,0.14141910170084,-0.0199913274818885,0,0.205223880597015,0.205223880597015,268
ia_157,IOWA,0.229619970520537,0.0449738867815608,0,0.575301204819277,0.575301204819277,332
ia_158,IOWA,0.366592491055221,-0.0973153352964032,0.00884955752212389,0.212389380530973,0.20353982300885,339
ia_159,IOWA,0.212257836762432,0.145091883567335,0.0024330900243309,0.0389294403892944,0.0364963503649635,411
ia_160,IOWA,0.173006787110058,-0.0631853783416702,0.00337837837837838,0.25,0.246621621621622,296
ia_161,IOWA,0.143422556989228,-0.0348665633830816,0,0.540372670807454,0.540372670807454,322
ia_162,IOWA,0.475593003322852,-0.0379173874355249,0.025,0.24,0.215,600
ia_163,IOWA,0.128857977359945,0.05343792582357,0.008,0.298666666666667,0.290666666666667,375
ia_164,IOWA,0.126888383134621,0.376813885560235,0.0176991150442478,0.156342182890855,0.138643067846608,339
ia_165,IOWA,0.18560862021961,-0.051720505649865,0,0.117647058823529,0.117647058823529,238
ia_166,IOWA,0.0818998446231664,0.220759095036557,0.0216606498194946,0.0433212996389892,0.0216606498194946,277
ia_167,IOWA,0.0656303006104152,-0.24050497408293,0,0.318885448916409,0.318885448916409,323
ia_168,IOWA,0.294905702314913,0.568855382970646,0.0147058823529412,0.627450980392157,0.612745098039216,204
ia_169,IOWA,0.0567701611802689,-0.140012806518455,0.155339805825243,0.271844660194175,0.116504854368932,206
ia_170,IOWA,0.0661443136777922,-0.27750390704414,0.0106761565836299,0.309608540925267,0.298932384341637,281
ia_171,IOWA,0.0664587143730935,-0.0313064650838657,0.0339805825242718,0.271844660194175,0.237864077669903,412
ia_172,IOWA,0.437905979785554,-0.236246022860762,0.0977198697068404,0.355048859934853,0.257328990228013,307
ia_173,IOWA,0.264811642862521,-0.154376724463518,0,0.537634408602151,0.537634408602151,372
ia_174,IOWA,0.0986978133723898,-0.0243903066871929,0.266832917705736,0.329177057356608,0.0623441396508728,401
ia_175,IOWA,0.467221591083252,0.027873333073852,0.027027027027027,0.333333333333333,0.306306306306306,333
ia_176,IOWA,0.273350305174371,-0.313820784629618,0.0356083086053412,0.225519287833828,0.189910979228487,337
ia_177,IOWA,0.182682527828911,-0.498313872307495,0.0120481927710843,0.246987951807229,0.234939759036145,332
ia_178,IOWA,0.312309828787024,0.0388726030537357,0.0196078431372549,0.196078431372549,0.176470588235294,306
ia_179,IOWA,0.064221641106359,0.249652919093977,0.05859375,0.1953125,0.13671875,256
ia_182,IOWA,0.223185222504594,0.286027066172273,0,0.0938967136150235,0.0938967136150235,213
ia_183,IOWA,0.0609570278694138,-0.0246748730720417,0.0110497237569061,0.342541436464088,0.331491712707182,181
ia_184,IOWA,0.164979529447945,0.145231991717738,0.0548780487804878,0.353658536585366,0.298780487804878,164
ia_185,IOWA,0.0984155106375328,-0.00966325769253311,0.0343137254901961,0.568627450980392,0.534313725490196,204
ia_186,IOWA,0.0971854585832441,0.0677120967290099,0.0635593220338983,0.26271186440678,0.199152542372881,236
ia_187,IOWA,0.0588322606952772,-0.0163204544541269,0,0.796052631578947,0.796052631578947,152
ia_188,IOWA,0.22500570736741,-0.121711091992598,0,0.206896551724138,0.206896551724138,319
ia_189,IOWA,0.144872505226271,-0.247457951355452,0.0124378109452736,0.325870646766169,0.313432835820896,402
ia_190,IOWA,0.322618189397374,0.0449124856297493,0.341463414634146,0.163763066202091,-0.177700348432056,287
ia_191,IOWA,0.0550795566704678,-0.124936794157445,0.0176817288801572,0.0962671905697446,0.0785854616895874,509
ia_192,IOWA,0.0437937975596054,0.180862824046167,0.00413223140495868,0.355371900826446,0.351239669421488,242
ia_193,IOWA,0.042211811428597,-0.0840524675690201,0.0502958579881657,0.239644970414201,0.189349112426036,338
ia_194,IOWA,0.14459898415309,0.0774981935354764,0.0030441400304414,0.363774733637747,0.360730593607306,657
ia_195,IOWA,0.380349039085954,-0.299440317933695,0.234527687296417,0.130293159609121,-0.104234527687296,307
ia_198,IOWA,0.334415894319951,-0.0095467140581405,0.147612156295224,0.230101302460203,0.0824891461649783,691
ia_199,IOWA,0.318904808371949,0.0842022182462173,0.0742857142857143,0.391428571428571,0.317142857142857,350
ia_200,IOWA,0.326373656579566,-0.106424788390919,0.079295154185022,0.352422907488987,0.273127753303965,227
ia_201,IOWA,0.071487811483492,-0.0376412475004735,0.17910447761194,0.427860696517413,0.248756218905473,201
ia_203,IOWA,0.363167073299158,0.0753688483883705,0.145118733509235,0.0923482849604222,-0.0527704485488127,758
ia_204,IOWA,0.324186934217428,0.0243887661398118,0.0476190476190476,0.469387755102041,0.421768707482993,147
ia_205,IOWA,0.359709244066968,0.0398372351400186,0.000986679822397632,0.0394671928959053,0.0384805130735076,2027
ia_206,IOWA,0.369764455678592,0.0750085705202033,0.0649350649350649,0.512987012987013,0.448051948051948,154
ia_207,IOWA,0.304627688171598,0.0846631498414146,0.0183823529411765,0.341911764705882,0.323529411764706,272
ia_208,IOWA,0.204690446631889,0.0156924807605225,0.00684931506849315,0.945205479452055,0.938356164383562,146
ia_209,IOWA,0.170590232774673,-0.202022233557359,0,0.112359550561798,0.112359550561798,356
ia_211,IOWA,0.334231310397099,-0.132088277013059,0,0.493243243243243,0.493243243243243,148
ia_213,IOWA,0.536470795012021,-0.116507009660244,0.04,0.354666666666667,0.314666666666667,375
ia_214,IOWA,0.300698647005353,-0.0887778980825111,0.00858369098712446,0.244635193133047,0.236051502145923,233
ia_217,IOWA,0.191968472922676,-0.172092813047724,0.0310765815760266,0.0355160932297447,0.00443951165371809,901
ia_218,IOWA,0.253530331626526,-0.13797599697998,0.00773694390715667,0.191489361702128,0.183752417794971,517
ia_219,IOWA,0.149500520804354,-0.0285573880765912,0.0025706940874036,0.244215938303342,0.241645244215938,389
ia_220,IOWA,0.0932362398914637,-0.00319573587504507,0.00170357751277683,0.361158432708688,0.359454855195911,587
ia_221,IOWA,0.414093763777283,0.0863101309481659,0.00692520775623269,0.339335180055402,0.332409972299169,722
ia_222,IOWA,0.160026105636225,0.00931063622264319,0.0181518151815182,0.232673267326733,0.214521452145215,606
ia_223,IOWA,0.216185970850848,0.0925610305753445,0.036745406824147,0.328083989501312,0.291338582677165,381
wi_1,WISCONSIN,0.45334902015064,0.147221333032678,0.224852071005917,0.331360946745562,0.106508875739645,169
wi_2,WISCONSIN,0.228801169590643,0.0427167686494282,0.134615384615385,0.201923076923077,0.0673076923076923,104
wi_3,WISCONSIN,0.100840152201147,0.0157818184639263,0.305084745762712,0.457627118644068,0.152542372881356,118
wi_4,WISCONSIN,0.298732943469786,-0.0703358651865738,0.223214285714286,0.178571428571429,-0.0446428571428572,112
wi_5,WISCONSIN,0.331575667632449,0.0289627663574504,0.198895027624309,0.348066298342541,0.149171270718232,181
wi_6,WISCONSIN,0.165519734967867,0.41353707304746,0.0789473684210526,0.355263157894737,0.276315789473684,76
wi_7,WISCONSIN,0.290688502926415,0.128223153519378,0.205128205128205,0.230769230769231,0.0256410256410257,78
wi_8,WISCONSIN,0.187064595570973,0.0945902898995319,0.0558659217877095,0.240223463687151,0.184357541899441,179
wi_9,WISCONSIN,0.901663141304798,0.280233774790719,0.404255319148936,0.361702127659575,-0.0425531914893617,47
wi_10,WISCONSIN,0.460323792786607,0.10940926291874,0.0478087649402391,0.151394422310757,0.103585657370518,753
wi_11,WISCONSIN,0.0773291130990361,0.188466129625484,0,0.0241935483870968,0.0241935483870968,124
wi_12,WISCONSIN,0.118603607559193,-0.168362013099936,0,0.155405405405405,0.155405405405405,148
wi_14,WISCONSIN,0.401610906621434,-0.0685333606480467,0.0194971780400205,0.123653155464341,0.10415597742432,1949
wi_15,WISCONSIN,0.284605536758154,-0.0179097808659424,0.0175953079178886,0.0791788856304985,0.06158357771261,341
wi_16,WISCONSIN,0.132479038460862,-0.143954244643123,0,0.0289855072463768,0.0289855072463768,69
wi_17,WISCONSIN,0.061366342590113,0.216867234827998,0,0,0,177
wi_18,WISCONSIN,0.217002130541621,0.0686454835277015,0,0,0,107
wi_19,WISCONSIN,0.273944161204176,-0.013771503169017,0.008,0.136,0.128,125
wi_20,WISCONSIN,0.296799447884758,-0.0709032349995613,0.526315789473684,0,-0.526315789473684,38
wi_21,WISCONSIN,0.0249421900079388,-0.442686646617599,0.0260869565217391,0.130434782608696,0.104347826086957,115
wi_22,WISCONSIN,0.475293232441729,-0.0841724531454669,0.0687022900763359,0.198473282442748,0.129770992366412,131
wi_23,WISCONSIN,0.15812240522342,-0.133589152711507,0.0207612456747405,0.173010380622837,0.152249134948097,289
wi_24,WISCONSIN,0.561030098835381,0.0189407146988579,0.0991136180499597,0.359387590652699,0.26027397260274,1241
wi_25,WISCONSIN,0.016576073409551,0.00535186601901037,0.0112994350282486,0.141242937853107,0.129943502824859,177
wi_26,WISCONSIN,0.654770330032803,0.0301676008767612,0.0177935943060498,0.348754448398577,0.330960854092527,562
wi_27,WISCONSIN,0.269578690770272,0.0260456109239895,0.177083333333333,0.28125,0.104166666666667,96
wi_28,WISCONSIN,0.461728119867046,-0.00962411893426771,0.365384615384615,0.326923076923077,-0.0384615384615384,260
wi_29,WISCONSIN,0.34316155539889,0.15217845738249,0.271698113207547,0.275471698113208,0.00377358490566038,265
wi_30,WISCONSIN,0.459127600212381,0.0779781432579294,0.249266862170088,0.219941348973607,-0.0293255131964809,341
wi_31,WISCONSIN,0.0458952988096366,-0.145023808453217,0.052863436123348,0.158590308370044,0.105726872246696,227
wi_32,WISCONSIN,0.260454626488083,0.0880256164880349,0.12037037037037,0.145061728395062,0.0246913580246914,324
wi_33,WISCONSIN,0.315954566007177,0.166407330747601,0.0396039603960396,0.0594059405940594,0.0198019801980198,101
wi_34,WISCONSIN,0.397888602580626,0.173788207343467,0.453216374269006,0.339181286549708,-0.114035087719298,342
wi_35,WISCONSIN,0.069609524266382,-0.196277014169122,0.0579710144927536,0.0434782608695652,-0.0144927536231884,138
wi_36,WISCONSIN,0.372081145162721,0.336287788132177,0.030902348578492,0.212608158220025,0.181705809641533,809
wi_37,WISCONSIN,0.365855424452717,0.217384313380046,0.123188405797101,0.166666666666667,0.0434782608695652,276
wi_38,WISCONSIN,0.218710622645608,0.230078620868445,0.244186046511628,0.224806201550388,-0.0193798449612403,258
wi_39,WISCONSIN,0.0458338120170315,0.311217320942833,0.173076923076923,0.138461538461538,-0.0346153846153846,260
wi_40,WISCONSIN,0.458265083260141,0.244834185757148,0.321875,0.4046875,0.0828125,640
wi_41,WISCONSIN,0.125275065780089,-0.00194998868468159,0.197994987468672,0.265664160401002,0.0676691729323308,399
wi_42,WISCONSIN,0.279027003214239,0.248250189470638,0.175066312997348,0.177718832891247,0.0026525198938992,377
wi_43,WISCONSIN,0.2364741135261,-0.0487960283948948,0.195348837209302,0.106976744186047,-0.0883720930232558,215
wi_44,WISCONSIN,0.426759498451196,-0.110633389605615,0.248466257668712,0.322085889570552,0.0736196319018405,326
wi_45,WISCONSIN,0.170240276653469,0.167178601094808,0.0961538461538462,0.201923076923077,0.105769230769231,312
wi_46,WISCONSIN,0.196374622356495,0.113473596035001,0.217522658610272,0.13595166163142,-0.081570996978852,331
wi_47,WISCONSIN,0.17363470156823,-0.167206666540827,0.197986577181208,0.161073825503356,-0.0369127516778524,298
wi_48,WISCONSIN,0.501977181316837,0.637879944416059,0.158150851581509,0.289537712895377,0.131386861313869,411
wi_49,WISCONSIN,0.198042217347482,0.284470071112241,0.115942028985507,0.134057971014493,0.0181159420289855,276
wi_50,WISCONSIN,0.320441913964578,0.00184855214677376,0.242647058823529,0.158088235294118,-0.0845588235294118,272
wi_51,WISCONSIN,0.19203886825072,-0.135372287544329,0.120567375886525,0.308510638297872,0.187943262411348,282
wi_52,WISCONSIN,0.263320894478226,0.163492443217318,0.229032258064516,0.280645161290323,0.0516129032258064,310
wi_53,WISCONSIN,0.166057068151295,0.061611343313131,0.233552631578947,0.174342105263158,-0.0592105263157895,912
wi_54,WISCONSIN,0.134196117141377,-0.168227391324911,0.183783783783784,0.186486486486487,0.0027027027027027,370
wi_55,WISCONSIN,0.0671513357089826,0.110855022546384,0.141818181818182,0.196363636363636,0.0545454545454545,275
wi_56,WISCONSIN,0.177217121931825,0.164071411973877,0.187725631768953,0.234657039711191,0.0469314079422383,277
wi_57,WISCONSIN,0.460346337336475,0.57373573643125,0.109004739336493,0.260663507109005,0.151658767772512,211
wi_58,WISCONSIN,0.0529941063648666,-0.0526610025083167,0.328840970350404,0.226415094339623,-0.102425876010782,371
wi_60,WISCONSIN,0.371582060619895,-0.149936058546407,0,0.11214953271028,0.11214953271028,214
wi_61,WISCONSIN,0.260724488398436,-0.0511156729250051,0.00442477876106195,0.0884955752212389,0.084070796460177,226
wi_62,WISCONSIN,0.779045447273367,0.0449734752094347,0.103311258278146,0.140397350993378,0.0370860927152318,755
wi_63,WISCONSIN,0.102257328419474,-0.12360987283197,0,0.0480769230769231,0.0480769230769231,104
wi_64,WISCONSIN,0.51909020889666,-0.0742385515477417,0.0685446009389671,0.0938967136150235,0.0253521126760563,1065
wi_65,WISCONSIN,0.250461580820314,0.0841665339128183,0.335051546391753,0.322164948453608,-0.0128865979381443,388
wi_66,WISCONSIN,0.513212193526633,-0.0327818717853792,0.0452261306532663,0.050251256281407,0.00502512562814071,199
wi_67,WISCONSIN,0.504791207747116,0.0514795754421184,0.395833333333333,0.385416666666667,-0.0104166666666666,192
wi_68,WISCONSIN,0.236719624616001,0.0881633233496167,0.00938967136150235,0.126760563380282,0.117370892018779,213
wi_69,WISCONSIN,0.430602413536913,-0.0148035659502954,0.00460829493087558,0.129032258064516,0.124423963133641,217
wi_70,WISCONSIN,0.13713323549385,0.101780520704413,0.0847457627118644,0.18361581920904,0.0988700564971751,354
wi_71,WISCONSIN,0.271284585708152,-0.0131631942648027,0.142857142857143,0.226190476190476,0.0833333333333333,336
wi_72,WISCONSIN,0.493114315026336,0.248800822058819,0.143518518518519,0.212962962962963,0.0694444444444445,432
wi_73,WISCONSIN,0.285998876162942,-0.0214376367567851,0.136125654450262,0.151832460732984,0.0157068062827225,382
wi_74,WISCONSIN,0.359259880999012,-0.011199696715381,0,0.036036036036036,0.036036036036036,333
wi_75,WISCONSIN,0.0786984044641585,0.457100539395876,0.0510204081632653,0.248299319727891,0.197278911564626,294
wi_76,WISCONSIN,0.00594845578799508,-0.691908221499198,0.0503875968992248,0.124031007751938,0.0736434108527132,258
